1,0,8,年,0,7,月,1,6,日, ,外,資,及,陸,資,買,賣,超,彙,總,表
,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
 ,2012  ,春雨            ,0,"6,000","-6,000",0,0,0,0,"6,000","-6,000"
 ,2415  ,錩新            ,0,"6,000","-6,000",0,0,0,0,"6,000","-6,000"
 ,6283  ,淳安            ,"12,000","18,000","-6,000",0,0,0,"12,000","18,000","-6,000"
 ,8114  ,振樺電          ,"3,000","9,000","-6,000",0,0,0,"3,000","9,000","-6,000"
 ,8374  ,羅昇            ,0,"6,000","-6,000",0,0,0,0,"6,000","-6,000"
 ,3596  ,智易            ,"368,675","374,000","-5,325",0,0,0,"368,675","374,000","-5,325"
 ,040473,聯電群益8B購01  ,"40,000","45,000","-5,000",0,0,0,"40,000","45,000","-5,000"
 ,07606P,台積電國票8C售01,"70,000","75,000","-5,000",0,0,0,"70,000","75,000","-5,000"
 ,1321  ,大洋            ,0,"5,000","-5,000",0,0,0,0,"5,000","-5,000"
 ,1473  ,台南            ,"19,000","24,000","-5,000",0,0,0,"19,000","24,000","-5,000"
 ,1618  ,合機            ,"1,000","6,000","-5,000",0,0,0,"1,000","6,000","-5,000"
 ,2114  ,鑫永銓          ,0,"5,000","-5,000",0,0,0,0,"5,000","-5,000"
 ,2911  ,麗嬰房          ,"5,000","10,000","-5,000",0,0,0,"5,000","10,000","-5,000"
 ,3094  ,聯傑            ,0,"5,000","-5,000",0,0,0,0,"5,000","-5,000"
 ,3605  ,宏致            ,"22,000","27,000","-5,000",0,0,0,"22,000","27,000","-5,000"
 ,6177  ,達麗            ,"3,000","8,000","-5,000",0,0,0,"3,000","8,000","-5,000"
 ,9930  ,中聯資源        ,0,"5,000","-5,000",0,0,0,0,"5,000","-5,000"
 ,037806,健鼎元大89購04  ,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,042553,瀚宇博元大8C購01,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,1451  ,年興            ,"8,000","12,000","-4,000",0,0,0,"8,000","12,000","-4,000"
 ,1902  ,台紙            ,"3,000","7,000","-4,000",0,0,0,"3,000","7,000","-4,000"
 ,2471  ,資通            ,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,2597  ,潤弘            ,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,3055  ,蔚華科          ,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,4190  ,佐登-KY         ,"24,000","28,000","-4,000",0,0,0,"24,000","28,000","-4,000"
 ,5471  ,松翰            ,"36,000","40,000","-4,000",0,0,0,"36,000","40,000","-4,000"
 ,5484  ,慧友            ,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,5533  ,皇鼎            ,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000"
 ,6235  ,華孚            ,"42,000","46,000","-4,000",0,0,0,"42,000","46,000","-4,000"
 ,6442  ,光聖            ,"4,000","8,000","-4,000",0,0,0,"4,000","8,000","-4,000"
 ,8104  ,錸寶            ,"1,000","5,000","-4,000",0,0,0,"1,000","5,000","-4,000"
 ,8429  ,金麗-KY         ,"4,000","8,000","-4,000",0,0,0,"4,000","8,000","-4,000"
 ,8499  ,鼎炫-KY         ,"9,000","13,000","-4,000",0,0,0,"9,000","13,000","-4,000"
 ,00662 ,富邦NASDAQ      ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,043313,貿聯台新91購01  ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,1539  ,巨庭            ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,1616  ,億泰            ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,2433  ,互盛電          ,"13,000","16,000","-3,000",0,0,0,"13,000","16,000","-3,000"
 ,2496  ,卓越            ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,3040  ,遠見            ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,5283  ,禾聯碩          ,"1,000","4,000","-3,000",0,0,0,"1,000","4,000","-3,000"
 ,5515  ,建國            ,"19,000","22,000","-3,000",0,0,0,"19,000","22,000","-3,000"
 ,6166  ,凌華            ,"41,000","44,000","-3,000",0,0,0,"41,000","44,000","-3,000"
 ,6504  ,南六            ,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000"
 ,6579  ,研揚            ,"1,000","4,000","-3,000",0,0,0,"1,000","4,000","-3,000"
 ,8497  ,格威傳媒        ,"1,000","4,000","-3,000",0,0,0,"1,000","4,000","-3,000"
 ,1108  ,幸福            ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,1220  ,台榮            ,"1,000","3,000","-2,000",0,0,0,"1,000","3,000","-2,000"
 ,1225  ,福懋油          ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,1419  ,新紡            ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,1541  ,錩泰            ,"5,000","7,000","-2,000",0,0,0,"5,000","7,000","-2,000"
 ,1806  ,冠軍            ,"1,000","3,000","-2,000",0,0,0,"1,000","3,000","-2,000"
 ,1810  ,和成            ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,1903  ,士紙            ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,2509  ,全坤建          ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,3015  ,全漢            ,"3,000","5,000","-2,000",0,0,0,"3,000","5,000","-2,000"
 ,3042  ,晶技            ,"60,000","62,000","-2,000",0,0,0,"60,000","62,000","-2,000"
 ,3528  ,安馳            ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,3679  ,新至陞          ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,4930  ,燦星網          ,"1,000","3,000","-2,000",0,0,0,"1,000","3,000","-2,000"
 ,6251  ,定穎            ,"57,000","59,000","-2,000",0,0,0,"57,000","59,000","-2,000"
 ,8473  ,山林水          ,"5,000","7,000","-2,000",0,0,0,"5,000","7,000","-2,000"
 ,9925  ,新保            ,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000"
 ,9937  ,全國            ,"5,000","7,000","-2,000",0,0,0,"5,000","7,000","-2,000"
 ,00673R,元大S&P原油反1  ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,00743 ,國泰中國A150    ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,038975,臻鼎台新8A購01  ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,039595,台積電統一8A購03,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,039718,華邦電凱基8A購04,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,040824,上証2X國票91購02,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,041634,華新科國票8C購01,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,042325,台灣50國票91購05,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,043236,台灣50兆豐93購02,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,043429,GIS國票91購03   ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,07709P,亞德客國票8B售01,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,1110  ,東泥            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,1626  ,艾美特-KY       ,"41,000","42,000","-1,000",0,0,0,"41,000","42,000","-1,000"
 ,2024  ,志聯            ,"3,000","4,000","-1,000",0,0,0,"3,000","4,000","-1,000"
 ,2028  ,威致            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2032  ,新鋼            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2115  ,六暉-KY         ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2414  ,精技            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2460  ,建通            ,"6,000","7,000","-1,000",0,0,0,"6,000","7,000","-1,000"
 ,2486  ,一詮            ,"18,000","19,000","-1,000",0,0,0,"18,000","19,000","-1,000"
 ,2497  ,怡利電          ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2506  ,太設            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2910  ,統領            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,4557  ,永新-KY         ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,4560  ,強信-KY         ,"162,000","163,000","-1,000",0,0,0,"162,000","163,000","-1,000"
 ,4722  ,國精化          ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,4764  ,雙鍵            ,"6,000","7,000","-1,000",0,0,0,"6,000","7,000","-1,000"
 ,4807  ,日成-KY         ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,5284  ,jpp-KY          ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,6215  ,和椿            ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,6464  ,台數科          ,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000"
 ,2882B ,國泰金乙特      ,0,526,-526,0,0,0,0,526,-526
 ,034284,鴻海麥證88購01  ,0,0,0,"92,000",0,"92,000","92,000",0,"92,000"
 ,034285,台積電麥證88購01,0,0,0,"10,000",0,"10,000","10,000",0,"10,000"
 ,035207,統一麥證88購01  ,0,0,0,0,"10,000","-10,000",0,"10,000","-10,000"
 ,035614,旺宏麥證88購01  ,0,0,0,"15,000",0,"15,000","15,000",0,"15,000"
 ,035808,美律麥證88購01  ,0,0,0,"10,000",0,"10,000","10,000",0,"10,000"
 ,035867,欣興麥證88購01  ,0,0,0,0,"12,000","-12,000",0,"12,000","-12,000"
 ,036320,華通麥證89購01  ,0,0,0,"142,000",0,"142,000","142,000",0,"142,000"
 ,036321,和碩麥證88購01  ,0,0,0,0,"20,000","-20,000",0,"20,000","-20,000"
 ,036417,嘉澤麥證88購01  ,0,0,0,"40,000",0,"40,000","40,000",0,"40,000"
 ,036544,台泥麥證89購01  ,0,0,0,"20,000","87,000","-67,000","20,000","87,000","-67,000"
 ,036545,儒鴻麥證89購01  ,0,0,0,"40,000","59,000","-19,000","40,000","59,000","-19,000"
 ,036607,旺宏麥證8A購01  ,0,0,0,"80,000","13,000","67,000","80,000","13,000","67,000"
 ,036608,GIS麥證8A購01   ,0,0,0,"223,000","10,000","213,000","223,000","10,000","213,000"
 ,036725,亞泥麥證89購01  ,0,0,0,"20,000",0,"20,000","20,000",0,"20,000"
 ,036728,大立光麥證8A購01,0,0,0,0,"80,000","-80,000",0,"80,000","-80,000"
 ,037101,元上證元大89購02,"35,000","35,000",0,0,0,0,"35,000","35,000",0
 ,037102,元上證元大89購03,"35,000","35,000",0,0,0,0,"35,000","35,000",0
 ,038898,鴻海麥證8A購01  ,0,0,0,0,"29,000","-29,000",0,"29,000","-29,000"
 ,038900,新光金麥證8B購01,0,0,0,"2,000",0,"2,000","2,000",0,"2,000"
 ,039182,鴻海麥證8A購02  ,0,0,0,"6,000",0,"6,000","6,000",0,"6,000"
 ,039184,南亞科麥證8A購01,0,0,0,"93,000",0,"93,000","93,000",0,"93,000"
 ,039488,臻鼎麥證8A購01  ,0,0,0,"109,000","150,000","-41,000","109,000","150,000","-41,000"
 ,039583,上銀麥證8A購01  ,0,0,0,"3,000","30,000","-27,000","3,000","30,000","-27,000"
 ,039584,長榮航麥證8A購01,0,0,0,0,"96,000","-96,000",0,"96,000","-96,000"
 ,039661,華邦電元大8A購05,"80,000","80,000",0,0,0,0,"80,000","80,000",0
 ,040004,可成麥證8A購02  ,0,0,0,"5,000","51,000","-46,000","5,000","51,000","-46,000"
 ,040005,國泰金麥證8A購01,0,0,0,0,"10,000","-10,000",0,"10,000","-10,000"
 ,040006,臺股指麥證8A購01,0,0,0,"4,000",0,"4,000","4,000",0,"4,000"
 ,040104,元上證元大8A購01,"35,000","35,000",0,0,0,0,"35,000","35,000",0
 ,040339,臻鼎群益8C購04  ,"10,000","10,000",0,0,0,0,"10,000","10,000",0
 ,040350,華新麥證8B購01  ,0,0,0,"26,000",0,"26,000","26,000",0,"26,000"
 ,040351,華新科麥證8B購01,0,0,0,"10,000","21,000","-11,000","10,000","21,000","-11,000"
 ,040503,GIS麥證8B購01   ,0,0,0,"50,000","43,000","7,000","50,000","43,000","7,000"
 ,040684,鴻海麥證8B購01  ,0,0,0,"55,000","10,000","45,000","55,000","10,000","45,000"
 ,040685,啟碁麥證8B購01  ,0,0,0,"5,000",0,"5,000","5,000",0,"5,000"
 ,040686,臺股指麥證8B購01,0,0,0,"4,000",0,"4,000","4,000",0,"4,000"
 ,040722,新日興富邦91購01,"10,000","10,000",0,0,0,0,"10,000","10,000",0
 ,040832,易華電國票8C購01,"105,000","105,000",0,0,0,0,"105,000","105,000",0
 ,040905,台積電麥證8B購01,0,0,0,"96,000","50,000","46,000","96,000","50,000","46,000"
 ,040906,聯發科麥證8B購02,0,0,0,0,"4,000","-4,000",0,"4,000","-4,000"
 ,040907,華新科麥證8B購02,0,0,0,0,"26,000","-26,000",0,"26,000","-26,000"
 ,040908,大立光麥證8B購01,0,0,0,"30,000",0,"30,000","30,000",0,"30,000"
 ,040971,統一麥證8B購01  ,0,0,0,0,"80,000","-80,000",0,"80,000","-80,000"
 ,040972,鴻海麥證8B購02  ,0,0,0,0,"179,000","-179,000",0,"179,000","-179,000"
 ,040973,南亞科麥證8B購01,0,0,0,"80,000",0,"80,000","80,000",0,"80,000"
 ,040975,美律麥證8B購01  ,0,0,0,"211,000","185,000","26,000","211,000","185,000","26,000"
 ,040976,富邦金麥證8B購01,0,0,0,0,"10,000","-10,000",0,"10,000","-10,000"
 ,040977,國泰金麥證8B購01,0,0,0,0,"10,000","-10,000",0,"10,000","-10,000"
 ,040978,臺股指麥證8B購04,0,0,0,"20,000",0,"20,000","20,000",0,"20,000"
 ,041021,鴻海麥證8C購01  ,0,0,0,"208,000","147,000","61,000","208,000","147,000","61,000"
 ,041022,可成麥證8B購01  ,0,0,0,0,"11,000","-11,000",0,"11,000","-11,000"
 ,041079,台積電統一91購02,"15,000","15,000",0,0,0,0,"15,000","15,000",0
 ,041266,美律國票8B購01  ,"105,000","105,000",0,0,0,0,"105,000","105,000",0
 ,041287,聯詠國票8B購05  ,"105,000","105,000",0,0,0,0,"105,000","105,000",0
 ,041323,旺宏麥證8B購01  ,0,0,0,"271,000",0,"271,000","271,000",0,"271,000"
 ,041337,台積電中信8B購07,"20,000","20,000",0,0,0,0,"20,000","20,000",0
 ,041366,晶睿國票8B購01  ,"90,000","90,000",0,0,0,0,"90,000","90,000",0
 ,041438,台積電麥證8B購02,0,0,0,0,"10,000","-10,000",0,"10,000","-10,000"
 ,041439,台積電麥證8B購03,0,0,0,"30,000","200,000","-170,000","30,000","200,000","-170,000"
 ,041545,大立光統一91購01,"10,000","10,000",0,0,0,0,"10,000","10,000",0
 ,041685,國巨麥證91購01  ,0,0,0,0,"222,000","-222,000",0,"222,000","-222,000"
 ,041707,台積電兆豐8C購01,"20,000","20,000",0,0,0,0,"20,000","20,000",0
 ,041773,鴻海麥證8C購02  ,0,0,0,"6,000",0,"6,000","6,000",0,"6,000"
 ,041774,可成麥證8C購01  ,0,0,0,"10,000",0,"10,000","10,000",0,"10,000"
 ,041775,可成麥證8C購02  ,0,0,0,0,"9,000","-9,000",0,"9,000","-9,000"
 ,041777,大立光麥證8C購02,0,0,0,"284,000",0,"284,000","284,000",0,"284,000"
 ,041866,臻鼎群益8C購05  ,"10,000","10,000",0,0,0,0,"10,000","10,000",0
 ,041889,深中小永豐8C購01,"45,000","45,000",0,0,0,0,"45,000","45,000",0
